chat_id,timestamp,duration_min,num_turns,customer_sentiment,primary_intent,resolution_status,tenure_months,product_tier,churned_30d
CHT001906,09/03/2024 20:00,31,2,angry,cancellation_request,resolved,1,Premium,1
CHT001907,202404100800,4,14,satisfied,cancellation_request,unresolved,4,Basic,0
CHT001908,08-12-2024 09:00 PM,35,15,frustrated,general_enquiry,unresolved,28,Premium,0
CHT001909,25/04/2024 06:00,7,1,neutral,technical_issue,escalated,7,Premium,0
CHT001910,10/08/2024 16:00,16,5,confused,billing_query,resolved,39,Standard,0
CHT001911,2024-02-14 18:00:00,24,11,neutral,technical_issue,escalated,21,Standard,0
CHT001912,2024-11-18 21:00:00,4,9,confused,refund_request,,1,Standard,0
CHT001913,14/04/2024 01:00,19,18,angry,refund_request,unresolved,11,Basic,1
CHT001914,202401031100,20,16,neutral,cancellation_request,resolved,2,Premium,0
CHT001915,2024-10-17 17:00:00,2,6,angry,cancellation_request,unresolved,39,Premium,1
CHT001916,202406230500,8,12,confused,technical_issue,escalated,4,Standard,0
CHT001917,202404070600,3,16,neutral,refund_request,unresolved,2,Standard,0
CHT001918,09-13-2024 11:00 AM,2,19,frustrated,technical_issue,resolved,22,Premium,0
CHT001919,12/11/2024 17:00,10,8,frustrated,technical_issue,resolved,6,Basic,0
CHT001920,202402041400,9,13,satisfied,refund_request,resolved,18,Basic,0
CHT001921,2024-11-16 12:00:00,6,5,neutral,cancellation_request,unresolved,25,Basic,0
CHT001922,18/10/2024 02:00,6,4,neutral,billing_query,unresolved,16,Basic,0
CHT001923,2024-09-21 09:00:00,3,16,frustrated,refund_request,unresolved,15,Standard,0
CHT001924,01/03/2024 15:00,12,7,frustrated,technical_issue,unresolved,2,Basic,0
CHT001925,01-27-2024 07:00 PM,19,16,neutral,general_enquiry,escalated,1,Premium,0
CHT001926,01-12-2024 07:00 AM,16,17,frustrated,general_enquiry,,31,Standard,0
CHT001927,05-08-2024 12:00 PM,3,16,frustrated,general_enquiry,resolved,9,Standard,0
CHT001928,02-04-2024 05:00 AM,22,7,frustrated,general_enquiry,resolved,4,Standard,0
CHT001929,08/02/2024 17:00,27,11,frustrated,general_enquiry,escalated,41,Standard,1
CHT001930,09-22-2024 07:00 PM,81,6,satisfied,technical_issue,escalated,43,Basic,0
CHT001931,2024-07-23 19:00:00,6,6,satisfied,technical_issue,resolved,46,Basic,0
CHT001932,2024-10-06 22:00:00,20,12,satisfied,technical_issue,resolved,5,Basic,0
CHT001933,10-25-2024 03:00 PM,43,11,angry,refund_request,unresolved,20,Basic,1
CHT001934,2024-11-30 00:00:00,19,12,satisfied,cancellation_request,resolved,13,Basic,0
CHT001935,06-22-2024 01:00 PM,120,3,neutral,cancellation_request,resolved,14,Standard,0
CHT001936,2024-04-12 10:00:00,9,14,angry,technical_issue,escalated,10,Standard,0
CHT001937,03-12-2024 06:00 AM,8,6,satisfied,refund_request,unresolved,3,Standard,0
CHT001938,05/12/2024 01:00,2,16,satisfied,technical_issue,resolved,8,Standard,0
CHT001939,2024-09-09 02:00:00,11,13,neutral,technical_issue,resolved,1,Basic,0
CHT001940,202406260200,12,6,neutral,technical_issue,resolved,26,Standard,1
CHT001941,2024-11-02 23:00:00,15,8,neutral,cancellation_request,unresolved,11,Basic,0
CHT001942,09/10/2024 15:00,18,17,neutral,billing_query,resolved,3,Premium,0
CHT001943,2024-05-18 23:00:00,10,18,satisfied,general_enquiry,resolved,15,Standard,0
CHT001944,202402230100,15,2,neutral,refund_request,escalated,1,Standard,0
CHT001945,09-16-2024 07:00 AM,9,13,frustrated,cancellation_request,unresolved,2,Standard,0
CHT001946,08-08-2024 03:00 PM,19,7,satisfied,general_enquiry,resolved,18,Standard,0
CHT001947,2024-04-26 00:00:00,4,6,neutral,billing_query,escalated,2,Basic,0
CHT001948,202401140600,6,2,frustrated,billing_query,resolved,5,Basic,0
CHT001949,2024-12-15 21:00:00,15,7,frustrated,refund_request,unresolved,19,Standard,0
CHT001950,2024-10-09 15:00:00,21,15,frustrated,technical_issue,resolved,12,Standard,0
CHT001951,17/07/2024 12:00,10,5,neutral,refund_request,resolved,3,Standard,0
CHT001952,202408082200,9,15,frustrated,refund_request,resolved,5,Standard,0
CHT001953,2024-10-08 04:00:00,10,1,satisfied,general_enquiry,unresolved,45,Standard,0
CHT001954,08-12-2024 03:00 AM,6,7,neutral,technical_issue,resolved,22,Basic,0
CHT001955,06-29-2024 06:00 AM,10,19,confused,billing_query,unresolved,6,Basic,0
CHT001956,11/08/2024 01:00,28,11,angry,cancellation_request,unresolved,1,Basic,0
CHT001957,2024-04-28 02:00:00,11,15,frustrated,billing_query,escalated,34,Basic,0
CHT001958,2024-04-26 13:00:00,9,13,satisfied,cancellation_request,resolved,33,Standard,0
CHT001959,08/01/2024 23:00,10,8,angry,general_enquiry,resolved,5,Premium,0
CHT001960,2024-01-30 02:00:00,51,2,,cancellation_request,escalated,12,Basic,1
CHT001961,05/03/2024 14:00,24,18,neutral,billing_query,resolved,4,Basic,0
CHT001962,05-24-2024 01:00 AM,24,11,angry,technical_issue,unresolved,9,Basic,0
CHT001963,28/06/2024 19:00,18,6,angry,general_enquiry,unresolved,1,Basic,0
CHT001964,202405290400,19,15,satisfied,refund_request,unresolved,1,Basic,0
CHT001965,2024-09-02 21:00:00,24,13,neutral,cancellation_request,resolved,3,Basic,0
CHT001966,2024-12-02 02:00:00,49,2,frustrated,refund_request,resolved,1,Standard,0
CHT001967,08/05/2024 17:00,14,19,satisfied,billing_query,escalated,43,Basic,0
CHT001968,09-10-2024 10:00 PM,14,12,frustrated,general_enquiry,resolved,14,Standard,0
CHT001969,04-22-2024 02:00 PM,36,13,frustrated,billing_query,resolved,24,Standard,1
CHT001970,07-06-2024 05:00 PM,13,2,frustrated,technical_issue,unresolved,5,Standard,0
CHT001971,11-30-2024 07:00 AM,27,15,satisfied,cancellation_request,resolved,2,Standard,0
CHT001972,2024-06-12 22:00:00,9,6,satisfied,cancellation_request,resolved,23,Standard,1
CHT001973,202401281100,4,7,neutral,billing_query,escalated,1,Premium,0
CHT001974,202412271900,4,8,neutral,refund_request,unresolved,11,Standard,0
CHT001975,23/05/2024 02:00,48,12,angry,cancellation_request,escalated,33,Standard,0
CHT001976,11/03/2024 16:00,118,8,frustrated,general_enquiry,resolved,30,Basic,1
CHT001977,05/06/2024 23:00,12,1,frustrated,general_enquiry,unresolved,44,Standard,1
CHT001978,03/03/2024 11:00,7,8,confused,technical_issue,resolved,34,Standard,0
CHT001979,202401190700,16,12,confused,technical_issue,escalated,4,Premium,0
CHT001980,2024-11-28 14:00:00,7,12,neutral,general_enquiry,resolved,18,Basic,0
CHT001981,2024-01-11 15:00:00,60,19,neutral,billing_query,resolved,47,Basic,0
CHT001982,202405180800,6,10,frustrated,billing_query,unresolved,5,Premium,0
CHT001983,2024-06-02 02:00:00,4,8,satisfied,billing_query,resolved,8,Standard,1
CHT001984,202405221900,13,15,neutral,general_enquiry,unresolved,35,Basic,0
CHT001985,202409100000,21,8,neutral,technical_issue,escalated,9,Basic,0
CHT001986,2024-07-15 14:00:00,11,10,confused,cancellation_request,resolved,13,Premium,1
CHT001987,202404240600,37,13,confused,billing_query,escalated,38,Basic,0
CHT001988,202404042100,13,14,confused,billing_query,resolved,16,Standard,0
CHT001989,09-29-2024 01:00 AM,9,13,frustrated,general_enquiry,unresolved,26,Basic,1
CHT001990,01-17-2024 05:00 PM,102,4,neutral,refund_request,unresolved,16,Basic,0
CHT001991,01-14-2024 07:00 PM,16,15,satisfied,refund_request,unresolved,46,Premium,0
CHT001992,14/05/2024 18:00,7,9,frustrated,cancellation_request,resolved,11,Standard,1
CHT001993,202401151000,5,2,confused,cancellation_request,unresolved,20,Standard,0
CHT001994,2024-08-06 23:00:00,4,3,satisfied,cancellation_request,unresolved,11,Standard,0
CHT001995,202402251700,1,3,satisfied,general_enquiry,resolved,3,Basic,0
CHT001996,202412130900,33,14,frustrated,cancellation_request,unresolved,25,Basic,0
CHT001997,08-05-2024 06:00 PM,10,4,frustrated,technical_issue,resolved,14,Standard,0
CHT001998,202403241200,22,2,satisfied,refund_request,escalated,1,Premium,0
CHT001999,2024-05-01 04:00:00,14,9,frustrated,refund_request,resolved,4,Standard,1
CHT002000,05-23-2024 09:00 PM,1,7,angry,cancellation_request,unresolved,25,Standard,1
CHT002001,02-13-2024 07:00 AM,10,9,frustrated,technical_issue,unresolved,1,Basic,0
CHT002002,202406211800,10,12,frustrated,technical_issue,unresolved,4,Premium,0
CHT002003,01-20-2024 07:00 PM,38,3,angry,technical_issue,resolved,4,Standard,0
CHT002004,07-04-2024 08:00 AM,26,16,frustrated,technical_issue,resolved,5,Premium,0
CHT002005,2024-11-30 19:00:00,10,14,frustrated,general_enquiry,unresolved,12,Basic,1
CHT002006,03-04-2024 09:00 AM,11,4,satisfied,technical_issue,resolved,46,Premium,0
CHT002007,202405150500,6,9,satisfied,refund_request,escalated,25,Basic,0
CHT002008,202408240000,5,15,frustrated,billing_query,unresolved,9,Premium,0
CHT002009,2024-01-05 14:00:00,6,17,angry,cancellation_request,resolved,10,Basic,0
CHT002010,02/07/2024 15:00,10,11,neutral,cancellation_request,unresolved,2,Basic,1
CHT002011,2024-07-28 01:00:00,13,9,satisfied,refund_request,escalated,18,Standard,0
CHT002012,05-21-2024 07:00 PM,9,10,neutral,general_enquiry,resolved,28,Standard,0
CHT002013,02/02/2024 14:00,16,16,frustrated,technical_issue,resolved,27,Basic,1
CHT002014,05-12-2024 08:00 AM,8,9,frustrated,cancellation_request,resolved,19,Basic,1
CHT002015,10/09/2024 04:00,21,11,confused,billing_query,resolved,14,Basic,0
CHT002016,18/11/2024 05:00,58,9,frustrated,technical_issue,unresolved,1,Standard,0
CHT002017,2024-11-12 20:00:00,33,17,angry,technical_issue,resolved,50,Standard,0
CHT002018,2024-04-29 03:00:00,5,3,frustrated,general_enquiry,unresolved,23,Standard,0
CHT002019,202404042100,7,11,neutral,technical_issue,unresolved,4,Standard,0
CHT002020,2024-10-23 10:00:00,33,3,confused,technical_issue,resolved,1,Premium,0
CHT002021,10/10/2024 22:00,3,5,frustrated,billing_query,resolved,3,Premium,0
CHT002022,02-01-2024 10:00 PM,9,1,satisfied,technical_issue,resolved,23,Standard,0
CHT002023,05-11-2024 12:00 AM,12,15,neutral,general_enquiry,unresolved,25,Basic,0
CHT002024,2024-10-03 22:00:00,9,19,satisfied,refund_request,unresolved,73,Basic,0
CHT002025,11-03-2024 07:00 AM,10,18,neutral,billing_query,unresolved,52,Premium,0
CHT002026,202402250200,15,1,frustrated,billing_query,escalated,13,Standard,1
CHT002027,2024-02-27 16:00:00,12,5,satisfied,cancellation_request,,7,Premium,1
CHT002028,05-01-2024 06:00 AM,6,15,neutral,general_enquiry,resolved,4,Standard,0
CHT002029,202410191100,49,3,neutral,technical_issue,escalated,4,Basic,0
CHT002030,202402062000,12,16,frustrated,technical_issue,escalated,3,Basic,1
CHT002031,2024-05-24 04:00:00,16,5,satisfied,refund_request,escalated,14,Premium,0
CHT002032,06-16-2024 07:00 PM,9,15,satisfied,technical_issue,resolved,1,Standard,0
CHT002033,06-20-2024 01:00 PM,12,7,angry,cancellation_request,unresolved,6,Standard,1
CHT002034,2024-08-28 09:00:00,6,7,angry,billing_query,escalated,8,Basic,0
CHT002035,2024-03-23 11:00:00,4,18,confused,refund_request,resolved,3,Standard,0
CHT002036,2024-05-28 04:00:00,20,19,frustrated,billing_query,unresolved,32,Premium,1
CHT002037,24/02/2024 19:00,5,1,satisfied,technical_issue,resolved,4,Premium,0
CHT002038,06-09-2024 04:00 PM,9,12,satisfied,billing_query,resolved,23,Standard,0
CHT002039,2024-04-20 12:00:00,50,4,neutral,billing_query,resolved,36,Basic,0
CHT002040,02/12/2024 23:00,34,5,neutral,billing_query,resolved,13,Basic,0
CHT002041,2024-07-14 20:00:00,6,6,frustrated,billing_query,unresolved,19,Standard,0
CHT002042,202402090700,17,4,satisfied,cancellation_request,unresolved,8,Basic,1
CHT002043,2024-10-02 23:00:00,3,12,frustrated,billing_query,resolved,38,Basic,0
CHT002044,202409270100,34,1,frustrated,billing_query,unresolved,1,Basic,0
CHT002045,202412031600,13,6,satisfied,technical_issue,resolved,18,Standard,0
CHT002046,11/06/2024 08:00,31,3,neutral,technical_issue,escalated,8,Premium,0
CHT002047,21/10/2024 09:00,15,15,confused,technical_issue,resolved,19,Basic,0
CHT002048,06-17-2024 07:00 AM,8,5,neutral,refund_request,resolved,21,Basic,0
CHT002049,04-28-2024 02:00 PM,9,15,confused,billing_query,resolved,18,Premium,0
CHT002050,29/02/2024 22:00,8,15,frustrated,technical_issue,unresolved,44,Premium,0
CHT002051,202408152300,17,4,frustrated,refund_request,resolved,20,Basic,0
CHT002052,07-04-2024 02:00 AM,6,7,satisfied,billing_query,resolved,16,Premium,0
CHT002053,2024-10-13 16:00:00,12,8,satisfied,refund_request,resolved,2,Standard,0
CHT002054,202407042000,13,18,neutral,billing_query,resolved,6,Basic,0
CHT002055,202411050700,3,8,frustrated,refund_request,unresolved,1,Standard,0
CHT002056,02/08/2024 07:00,5,14,frustrated,refund_request,unresolved,9,Standard,1
CHT002057,202410020700,3,4,frustrated,refund_request,unresolved,2,Premium,0
CHT002058,11/12/2024 18:00,9,17,angry,refund_request,resolved,26,Standard,0
CHT002059,11-06-2024 08:00 AM,11,12,angry,refund_request,unresolved,7,Basic,0
CHT002060,2024-06-23 10:00:00,21,14,angry,cancellation_request,resolved,21,Premium,0
CHT002061,202402111300,6,9,frustrated,technical_issue,unresolved,37,Standard,0
CHT002062,202409150400,4,7,angry,refund_request,resolved,16,Standard,1
CHT002063,19/11/2024 06:00,7,3,confused,cancellation_request,escalated,4,Standard,0
CHT002064,20/08/2024 00:00,16,16,satisfied,refund_request,resolved,2,Basic,0
CHT002065,03-02-2024 01:00 PM,47,2,neutral,refund_request,unresolved,9,Basic,0
CHT002066,202410102200,13,4,frustrated,billing_query,,1,Standard,1
CHT002067,2024-02-21 04:00:00,5,16,neutral,cancellation_request,resolved,4,Standard,0
CHT002068,08/08/2024 00:00,16,19,satisfied,cancellation_request,unresolved,1,Standard,0
CHT002069,202402070400,13,14,neutral,refund_request,escalated,16,Standard,0
CHT002070,04/08/2024 11:00,12,3,neutral,general_enquiry,resolved,21,Standard,0
CHT002071,24/07/2024 22:00,4,12,satisfied,technical_issue,resolved,22,Basic,0
CHT002072,2024-12-30 09:00:00,16,14,neutral,general_enquiry,resolved,15,Standard,0
CHT002073,2024-06-21 10:00:00,8,15,frustrated,refund_request,unresolved,10,Basic,1
CHT002074,01-24-2024 02:00 AM,8,12,frustrated,technical_issue,resolved,7,Premium,1
CHT002075,202408171300,25,12,neutral,refund_request,escalated,5,Basic,0
CHT002076,202408110900,19,16,angry,refund_request,resolved,35,Standard,0
CHT002077,24/12/2024 04:00,4,11,satisfied,technical_issue,unresolved,17,Premium,1
CHT002078,2024-10-28 16:00:00,40,6,frustrated,technical_issue,resolved,11,Premium,1
CHT002079,03-18-2024 12:00 AM,28,9,neutral,billing_query,resolved,11,Standard,1
CHT002080,202412112000,6,18,frustrated,cancellation_request,unresolved,3,Basic,1
CHT002081,202407131000,2,18,frustrated,general_enquiry,escalated,1,Standard,1
CHT002082,03-31-2024 04:00 PM,16,18,angry,billing_query,unresolved,7,Standard,0
CHT002083,02-19-2024 07:00 AM,15,2,neutral,cancellation_request,unresolved,1,Standard,0
CHT002084,2024-09-09 10:00:00,5,12,frustrated,billing_query,resolved,2,Standard,0
CHT002085,202410151600,52,7,angry,billing_query,unresolved,3,Standard,0
CHT002086,202405261000,11,16,confused,cancellation_request,resolved,23,Premium,1
CHT002087,12/06/2024 05:00,11,7,neutral,refund_request,resolved,2,Standard,0
CHT002088,22/01/2024 23:00,15,12,neutral,cancellation_request,resolved,5,Basic,1
CHT002089,08-08-2024 04:00 PM,32,1,angry,cancellation_request,resolved,4,Basic,1
CHT002090,10-21-2024 07:00 PM,15,11,frustrated,refund_request,unresolved,2,Basic,0
CHT002091,02-20-2024 11:00 AM,12,1,confused,billing_query,resolved,34,Basic,0
CHT002092,03-25-2024 03:00 AM,3,16,confused,general_enquiry,resolved,3,Standard,0
CHT002093,202405201500,11,17,neutral,refund_request,resolved,16,Standard,0
CHT002094,04-24-2024 05:00 AM,35,2,neutral,refund_request,resolved,1,Basic,0
CHT002095,2024-05-12 19:00:00,7,14,neutral,billing_query,resolved,16,Standard,0
CHT002096,04-28-2024 09:00 PM,13,5,angry,cancellation_request,unresolved,10,Basic,1
CHT002097,13/03/2024 03:00,1,1,neutral,cancellation_request,resolved,21,Basic,0
CHT002098,09/10/2024 16:00,38,14,satisfied,general_enquiry,unresolved,10,Standard,0
CHT002099,2024-01-15 19:00:00,11,10,satisfied,refund_request,unresolved,13,Premium,0
CHT002100,03/10/2024 17:00,10,8,neutral,technical_issue,unresolved,26,Basic,0
CHT002101,2024-01-04 15:00:00,18,13,confused,billing_query,resolved,18,Premium,0
CHT002102,07-08-2024 06:00 AM,15,2,angry,technical_issue,resolved,10,Basic,0
CHT002103,202410191300,17,5,frustrated,general_enquiry,resolved,33,Basic,1
CHT002104,202409230400,4,5,neutral,technical_issue,resolved,29,Standard,0
CHT002105,2024-05-31 03:00:00,35,18,satisfied,general_enquiry,unresolved,45,Standard,0
CHT002106,202408151300,30,16,angry,technical_issue,escalated,5,Basic,1
CHT002107,14/05/2024 02:00,15,15,neutral,general_enquiry,unresolved,4,Basic,0
CHT002108,2024-05-22 23:00:00,42,17,satisfied,technical_issue,resolved,8,Basic,0
CHT002109,30/06/2024 02:00,12,10,neutral,technical_issue,escalated,75,Basic,0
CHT002110,08/02/2024 10:00,8,16,frustrated,technical_issue,unresolved,6,Basic,0
CHT002111,09-16-2024 10:00 AM,15,18,confused,general_enquiry,escalated,49,Basic,0
CHT002112,2024-08-20 20:00:00,31,16,satisfied,technical_issue,unresolved,16,Basic,0
CHT002113,12-27-2024 10:00 PM,8,15,neutral,refund_request,resolved,3,Basic,0
CHT002114,2024-01-20 13:00:00,8,1,satisfied,billing_query,resolved,26,Premium,0
CHT002115,12-27-2024 04:00 PM,5,19,neutral,billing_query,resolved,1,Basic,0
CHT002116,2024-04-07 17:00:00,12,18,satisfied,general_enquiry,escalated,21,Standard,0
CHT002117,2024-11-20 20:00:00,14,4,frustrated,technical_issue,resolved,32,Basic,1
CHT002118,202405050400,5,4,confused,refund_request,unresolved,16,Standard,0
CHT002119,22/04/2024 21:00,2,3,neutral,technical_issue,resolved,23,Standard,0
CHT002120,15/05/2024 15:00,9,12,angry,refund_request,escalated,25,Premium,0
CHT002121,202409050500,14,15,,cancellation_request,resolved,4,Premium,0
CHT002122,24/05/2024 04:00,47,7,angry,refund_request,resolved,9,Basic,1
CHT002123,21/11/2024 02:00,22,3,angry,refund_request,resolved,8,Basic,1
CHT002124,2024-01-02 13:00:00,82,11,frustrated,billing_query,resolved,6,Standard,1
CHT002125,08/09/2024 17:00,8,14,neutral,technical_issue,resolved,6,Basic,0
CHT002126,2024-12-29 05:00:00,17,1,satisfied,technical_issue,resolved,21,Basic,0
CHT002127,08-02-2024 10:00 PM,11,19,angry,cancellation_request,resolved,6,Premium,1
CHT002128,10/11/2024 12:00,90,13,angry,billing_query,escalated,30,Basic,0
CHT002129,202411221100,19,9,neutral,billing_query,resolved,43,Standard,0
CHT002130,28/09/2024 21:00,1,12,angry,billing_query,resolved,36,Basic,0
CHT002131,06-02-2024 07:00 AM,7,6,satisfied,technical_issue,escalated,33,Basic,0
CHT002132,202412081500,3,16,confused,technical_issue,resolved,16,Premium,0
CHT002133,11-18-2024 12:00 PM,34,12,angry,billing_query,unresolved,7,Basic,0
CHT002134,10-05-2024 03:00 PM,6,9,frustrated,billing_query,resolved,22,Standard,0
CHT002135,2024-02-19 07:00:00,17,8,neutral,technical_issue,resolved,1,Standard,0
CHT002136,202405271300,10,18,neutral,technical_issue,unresolved,12,Basic,0
CHT002137,202406150700,8,13,neutral,billing_query,resolved,24,Basic,0
CHT002138,202402290500,5,9,frustrated,general_enquiry,resolved,14,Standard,0
CHT002139,2024-06-12 21:00:00,8,18,neutral,general_enquiry,unresolved,4,Basic,0
CHT002140,202406262200,12,12,confused,billing_query,unresolved,4,Basic,0
CHT002141,202412260400,9,11,angry,technical_issue,resolved,1,Basic,0
CHT002142,202409071900,18,7,neutral,refund_request,resolved,42,Premium,0
CHT002143,2024-12-17 07:00:00,3,13,neutral,billing_query,resolved,5,Premium,0
CHT002144,28/05/2024 08:00,3,16,satisfied,general_enquiry,escalated,7,Basic,0
CHT002145,07-28-2024 01:00 AM,22,12,confused,billing_query,escalated,2,Standard,0
CHT002146,05-13-2024 09:00 PM,5,7,angry,cancellation_request,resolved,7,Basic,1
CHT002147,202407291200,3,19,confused,technical_issue,resolved,8,Premium,0
CHT002148,08-05-2024 12:00 PM,15,8,confused,cancellation_request,unresolved,28,Basic,1
CHT002149,202401280800,10,8,frustrated,refund_request,resolved,8,Basic,0
CHT002150,2024-04-22 10:00:00,24,13,frustrated,billing_query,escalated,36,Standard,1
CHT002151,202406061400,1,16,angry,cancellation_request,unresolved,14,Basic,0
CHT002152,23/04/2024 18:00,3,19,angry,refund_request,resolved,53,Standard,0
CHT002153,2024-10-01 06:00:00,18,14,neutral,refund_request,unresolved,79,Basic,0
CHT002154,11-10-2024 07:00 PM,18,6,frustrated,technical_issue,unresolved,3,Standard,0
CHT002155,2024-03-07 19:00:00,22,19,frustrated,billing_query,resolved,4,Basic,0
CHT002156,2024-01-11 12:00:00,19,10,frustrated,refund_request,resolved,32,Premium,0
CHT002157,12-26-2024 10:00 AM,12,1,frustrated,technical_issue,resolved,18,Basic,1
CHT002158,2024-10-10 02:00:00,7,14,frustrated,refund_request,unresolved,17,Standard,0
CHT002159,09-22-2024 06:00 AM,2,17,frustrated,billing_query,escalated,70,Premium,0
CHT002160,01/10/2024 06:00,57,16,satisfied,billing_query,escalated,31,Premium,0
CHT002161,01/10/2024 12:00,5,4,frustrated,cancellation_request,escalated,9,Premium,1
CHT002162,05-28-2024 05:00 AM,31,19,angry,billing_query,unresolved,15,Basic,0
CHT002163,18/06/2024 13:00,7,15,,refund_request,unresolved,10,Basic,0
CHT002164,10/10/2024 23:00,10,6,satisfied,billing_query,resolved,19,Premium,0
CHT002165,2024-01-07 01:00:00,6,7,confused,general_enquiry,resolved,9,Premium,1
CHT002166,202409260300,12,16,frustrated,technical_issue,escalated,9,Standard,0
CHT002167,05/09/2024 01:00,18,14,neutral,general_enquiry,resolved,22,Standard,0
CHT002168,2024-05-24 09:00:00,3,12,neutral,technical_issue,resolved,1,Standard,0
CHT002169,27/04/2024 20:00,18,7,frustrated,technical_issue,unresolved,6,Standard,0
CHT002170,2024-01-18 08:00:00,45,14,satisfied,technical_issue,resolved,7,Standard,0
CHT002171,202407122000,18,10,angry,billing_query,resolved,19,Standard,0
CHT002172,03-08-2024 11:00 PM,23,8,angry,cancellation_request,resolved,1,Premium,0
CHT002173,2024-02-13 02:00:00,10,7,neutral,refund_request,unresolved,5,Standard,0
CHT002174,202409152300,8,17,frustrated,refund_request,resolved,7,Standard,0
CHT002175,11/01/2024 00:00,14,3,angry,general_enquiry,unresolved,30,Basic,0
CHT002176,202402182300,5,17,neutral,general_enquiry,resolved,8,Standard,0
CHT002177,04-09-2024 07:00 PM,9,2,satisfied,billing_query,resolved,33,Basic,0
CHT002178,2024-06-14 13:00:00,3,16,frustrated,cancellation_request,escalated,30,Basic,1
CHT002179,202406030800,4,9,neutral,cancellation_request,resolved,20,Standard,0
CHT002180,04-13-2024 03:00 AM,31,14,neutral,billing_query,escalated,7,Standard,0
CHT002181,202412011800,1,17,satisfied,refund_request,resolved,72,Standard,0
CHT002182,202407110900,22,18,satisfied,cancellation_request,resolved,3,Premium,0
CHT002183,202402170700,60,7,neutral,refund_request,resolved,4,Basic,0
CHT002184,202410140800,14,9,confused,billing_query,escalated,28,Basic,0
CHT002185,25/05/2024 22:00,5,1,neutral,billing_query,resolved,20,Basic,0
CHT002186,202407140000,19,10,frustrated,technical_issue,resolved,21,Basic,0
CHT002187,2024-07-20 11:00:00,3,16,neutral,billing_query,escalated,1,Basic,0
CHT002188,2024-08-19 07:00:00,6,17,frustrated,billing_query,resolved,34,Premium,0
CHT002189,202407220700,4,17,confused,refund_request,resolved,3,Basic,0
CHT002190,2024-07-08 15:00:00,4,5,satisfied,cancellation_request,escalated,9,Standard,0
CHT002191,11-25-2024 09:00 AM,24,17,frustrated,refund_request,unresolved,46,Standard,0
CHT002192,2024-03-14 20:00:00,10,19,neutral,billing_query,escalated,1,Basic,0
CHT002193,18/02/2024 17:00,19,13,confused,technical_issue,resolved,7,Basic,0
CHT002194,16/04/2024 15:00,14,2,angry,refund_request,resolved,4,Standard,0
CHT002195,202402120400,3,11,neutral,billing_query,unresolved,36,Basic,0
CHT002196,11/11/2024 15:00,9,9,satisfied,technical_issue,escalated,13,Basic,0
CHT002197,01-31-2024 03:00 PM,5,1,angry,cancellation_request,unresolved,24,Basic,1
CHT002198,07-29-2024 09:00 AM,8,4,satisfied,cancellation_request,unresolved,45,Premium,0
CHT002199,03-18-2024 01:00 AM,11,5,angry,billing_query,resolved,46,Standard,0
CHT002200,202412181800,9,4,frustrated,general_enquiry,unresolved,4,Standard,0
CHT002201,03/01/2024 08:00,14,19,satisfied,refund_request,unresolved,5,Standard,0
CHT002202,202410141500,13,3,satisfied,billing_query,resolved,8,Premium,0
CHT002203,09/06/2024 20:00,5,14,confused,technical_issue,unresolved,84,Standard,0
CHT002204,202406131400,13,11,satisfied,general_enquiry,unresolved,25,Premium,0
CHT002205,2024-09-20 17:00:00,48,16,neutral,general_enquiry,resolved,14,Premium,0
CHT002206,2024-02-23 13:00:00,7,17,frustrated,general_enquiry,escalated,19,Standard,1
CHT002207,2024-07-11 04:00:00,3,7,satisfied,billing_query,unresolved,1,Standard,0
CHT002208,2024-03-23 16:00:00,9,3,confused,cancellation_request,unresolved,11,Standard,0
CHT002209,202403260600,22,14,neutral,cancellation_request,resolved,29,Premium,0
CHT002210,202402280100,20,1,satisfied,technical_issue,escalated,1,Standard,0
CHT002211,202409100500,16,8,angry,technical_issue,escalated,16,Premium,1
CHT002212,202403122300,43,14,angry,general_enquiry,resolved,43,Premium,0
CHT002213,07-23-2024 12:00 AM,38,11,angry,refund_request,resolved,2,Standard,0
CHT002214,03-01-2024 01:00 PM,30,15,,billing_query,unresolved,9,Basic,0
CHT002215,12-12-2024 08:00 AM,9,2,frustrated,refund_request,resolved,5,Standard,0
CHT002216,10/11/2024 11:00,115,10,satisfied,refund_request,resolved,9,Premium,0
CHT002217,13/03/2024 09:00,7,3,satisfied,billing_query,escalated,23,Basic,0
CHT002218,11-10-2024 10:00 PM,24,14,neutral,billing_query,resolved,30,Premium,0
CHT002219,09-22-2024 07:00 PM,7,16,satisfied,general_enquiry,unresolved,7,Premium,0
CHT002220,29/08/2024 14:00,22,10,frustrated,cancellation_request,resolved,5,Basic,1
CHT002221,18/06/2024 23:00,19,6,confused,general_enquiry,resolved,1,Basic,0
CHT002222,202403251600,9,14,neutral,general_enquiry,resolved,28,Premium,0
CHT002223,202401061000,2,15,,refund_request,resolved,3,Standard,0
CHT002224,202404010400,69,19,frustrated,technical_issue,resolved,64,Basic,0
CHT002225,02-04-2024 12:00 AM,44,16,satisfied,billing_query,unresolved,31,Premium,0
CHT002226,25/12/2024 06:00,40,13,angry,billing_query,escalated,11,Basic,1
CHT002227,202412210300,3,5,frustrated,billing_query,escalated,13,Basic,0
CHT002228,2024-06-18 03:00:00,26,10,satisfied,general_enquiry,resolved,77,Standard,0
CHT002229,15/11/2024 14:00,10,16,frustrated,refund_request,resolved,4,Standard,0
